latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
34.75,112.25,222.0,0,GMT,GMT

time,temperature_2m (°C),precipitation (mm),relative_humidity_2m (%),shortwave_radiation (W/m²),shortwave_radiation_instant (W/m²),wind_speed_10m (km/h),wind_direction_10m (°)
2025-02-14T18:00,6.3,0.00,24,0.0,0.0,7.7,259
2025-02-14T18:15,6.2,0.00,24,0.0,0.0,7.7,259
2025-02-14T18:30,6.0,0.00,25,0.0,0.0,7.3,259
2025-02-14T18:45,5.8,0.00,25,0.0,0.0,7.4,256
2025-02-14T19:00,5.6,0.00,26,0.0,0.0,7.1,255
2025-02-14T19:15,5.4,0.00,27,0.0,0.0,7.2,252
2025-02-14T19:30,5.1,0.00,28,0.0,0.0,6.8,252
2025-02-14T19:45,4.9,0.00,28,0.0,0.0,7.0,249
2025-02-14T20:00,4.7,0.00,29,0.0,0.0,7.0,249
2025-02-14T20:15,4.5,0.00,30,0.0,0.0,7.0,249
2025-02-14T20:30,4.3,0.00,30,0.0,0.0,7.0,249
2025-02-14T20:45,4.2,0.00,31,0.0,0.0,6.8,252
2025-02-14T21:00,4.1,0.00,31,0.0,0.0,6.8,252
2025-02-14T21:15,4.0,0.00,32,0.0,0.0,6.8,252
2025-02-14T21:30,3.9,0.00,32,0.0,0.0,6.7,254
2025-02-14T21:45,3.9,0.00,33,0.0,0.0,6.6,257
2025-02-14T22:00,3.8,0.00,33,0.0,0.0,6.6,257
2025-02-14T22:15,3.8,0.00,33,0.0,0.0,6.6,257
2025-02-14T22:30,3.8,0.00,33,0.0,0.0,6.6,257
2025-02-14T22:45,3.8,0.00,33,0.0,0.0,6.4,254
2025-02-14T23:00,3.8,0.00,33,0.0,0.0,6.4,254
2025-02-14T23:15,3.9,0.00,33,0.0,0.0,6.4,254
2025-02-14T23:30,4.0,0.00,34,2.0,7.5,6.5,251
2025-02-14T23:45,4.1,0.00,34,19.0,27.5,6.6,248
2025-02-15T00:00,4.4,0.00,34,46.0,56.7,6.6,248
2025-02-15T00:15,4.7,0.00,34,85.0,98.2,6.6,248
2025-02-15T00:30,5.2,0.00,33,132.0,147.3,6.6,248
2025-02-15T00:45,5.7,0.00,32,180.0,196.4,6.8,245
2025-02-15T01:00,6.3,0.00,31,222.0,238.5,7.1,246
2025-02-15T01:15,6.9,0.00,30,262.0,278.2,7.6,245
2025-02-15T01:30,7.7,0.00,29,301.0,316.8,8.5,242
2025-02-15T01:45,8.4,0.00,27,345.0,360.5,9.3,242
2025-02-15T02:00,9.1,0.00,26,394.0,409.2,10.3,245
2025-02-15T02:15,9.8,0.00,25,443.0,457.7,11.5,250
2025-02-15T02:30,10.5,0.00,24,493.0,507.1,13.0,256
2025-02-15T02:45,11.1,0.00,22,537.0,550.1,15.0,260
2025-02-15T03:00,11.7,0.00,21,579.0,591.1,16.2,266
2025-02-15T03:15,12.4,0.00,19,617.0,627.8,17.3,272
2025-02-15T03:30,13.0,0.00,17,650.0,659.3,18.6,280
2025-02-15T03:45,13.6,0.00,15,677.0,684.7,20.2,286
2025-02-15T04:00,14.1,0.00,14,697.0,703.0,21.4,290
2025-02-15T04:15,14.4,0.00,13,711.0,715.3,22.5,292
2025-02-15T04:30,14.6,0.00,13,719.0,721.4,23.1,293
2025-02-15T04:45,14.7,0.00,13,722.0,722.6,23.7,294
2025-02-15T05:00,14.9,0.00,13,719.0,717.8,24.2,295
2025-02-15T05:15,15.1,0.00,13,711.0,708.0,24.3,295
2025-02-15T05:30,15.4,0.00,12,700.0,695.2,24.0,296
2025-02-15T05:45,15.7,0.00,11,687.0,680.5,23.7,296
2025-02-15T06:00,15.8,0.00,11,672.0,663.8,23.3,297
2025-02-15T06:15,15.9,0.00,11,655.0,645.1,23.5,297
2025-02-15T06:30,15.9,0.00,10,631.0,619.5,24.0,298
2025-02-15T06:45,15.8,0.00,10,602.0,589.0,24.3,299
2025-02-15T07:00,15.7,0.00,10,568.0,553.6,24.5,300
2025-02-15T07:15,15.6,0.00,10,529.0,513.5,24.7,301
2025-02-15T07:30,15.5,0.00,10,485.0,468.5,24.8,303
2025-02-15T07:45,15.4,0.00,11,436.0,418.9,24.7,304
2025-02-15T08:00,15.2,0.00,11,382.0,364.6,24.6,305
2025-02-15T08:15,15.0,0.00,12,327.0,309.6,24.5,306
2025-02-15T08:30,14.8,0.00,12,274.0,256.9,24.2,307
2025-02-15T08:45,14.5,0.00,13,224.0,207.2,23.6,308
2025-02-15T09:00,14.2,0.00,14,178.0,161.7,22.6,307
2025-02-15T09:15,13.9,0.00,15,135.0,119.4,21.1,307
2025-02-15T09:30,13.7,0.00,16,94.0,79.4,19.2,304
2025-02-15T09:45,13.4,0.00,17,56.0,43.1,16.8,301
2025-02-15T10:00,13.0,0.00,18,22.0,12.4,14.7,298
2025-02-15T10:15,12.7,0.00,19,2.0,0.0,12.6,294
2025-02-15T10:30,12.3,0.00,19,0.0,0.0,10.6,288
2025-02-15T10:45,11.9,0.00,20,0.0,0.0,8.8,279
2025-02-15T11:00,11.5,0.00,20,0.0,0.0,7.6,270
2025-02-15T11:15,11.1,0.00,20,0.0,0.0,7.2,264
2025-02-15T11:30,10.6,0.00,21,0.0,0.0,7.3,259
2025-02-15T11:45,10.1,0.00,21,0.0,0.0,7.7,259
2025-02-15T12:00,9.7,0.00,21,0.0,0.0,8.1,257
2025-02-15T12:15,9.4,0.00,21,0.0,0.0,8.5,258
2025-02-15T12:30,9.2,0.00,21,0.0,0.0,8.5,258
2025-02-15T12:45,9.1,0.00,21,0.0,0.0,8.8,258
2025-02-15T13:00,8.9,0.00,21,0.0,0.0,8.8,258
2025-02-15T13:15,8.9,0.00,21,0.0,0.0,8.8,258
2025-02-15T13:30,8.9,0.00,20,0.0,0.0,8.5,258
2025-02-15T13:45,8.9,0.00,20,0.0,0.0,8.1,257
2025-02-15T14:00,8.8,0.00,20,0.0,0.0,7.8,257
2025-02-15T14:15,8.7,0.00,20,0.0,0.0,7.4,256
2025-02-15T14:30,8.5,0.00,21,0.0,0.0,7.2,252
2025-02-15T14:45,8.3,0.00,21,0.0,0.0,7.0,249
2025-02-15T15:00,8.0,0.00,22,0.0,0.0,6.6,248
2025-02-15T15:15,7.8,0.00,23,0.0,0.0,6.6,248
2025-02-15T15:30,7.4,0.00,24,0.0,0.0,6.2,249
2025-02-15T15:45,7.1,0.00,25,0.0,0.0,6.0,253
2025-02-15T16:00,6.9,0.00,26,0.0,0.0,6.0,253
2025-02-15T16:15,6.7,0.00,27,0.0,0.0,6.0,253
2025-02-15T16:30,6.6,0.00,28,0.0,0.0,6.0,253
2025-02-15T16:45,6.4,0.00,29,0.0,0.0,6.0,253
2025-02-15T17:00,6.1,0.00,30,0.0,0.0,6.0,253
2025-02-15T17:15,5.7,0.00,32,0.0,0.0,5.9,256
2025-02-15T17:30,5.1,0.00,34,0.0,0.0,5.9,259
2025-02-15T17:45,4.5,0.00,36,0.0,0.0,6.2,263
2025-02-15T18:00,4.0,0.00,38,0.0,0.0,6.1,267
2025-02-15T18:15,3.7,0.00,39,0.0,0.0,6.1,267
2025-02-15T18:30,3.6,0.00,40,0.0,0.0,6.5,267
2025-02-15T18:45,3.4,0.00,41,0.0,0.0,6.5,264
2025-02-15T19:00,3.3,0.00,41,0.0,0.0,6.5,264
2025-02-15T19:15,3.2,0.00,41,0.0,0.0,6.5,264
2025-02-15T19:30,3.2,0.00,41,0.0,0.0,6.5,267
2025-02-15T19:45,3.1,0.00,40,0.0,0.0,6.5,267
2025-02-15T20:00,3.2,0.00,39,0.0,0.0,6.5,270
2025-02-15T20:15,3.3,0.00,38,0.0,0.0,6.5,270
2025-02-15T20:30,3.4,0.00,36,0.0,0.0,6.5,273
2025-02-15T20:45,3.6,0.00,35,0.0,0.0,6.8,273
2025-02-15T21:00,3.8,0.00,33,0.0,0.0,6.8,273
2025-02-15T21:15,3.9,0.00,32,0.0,0.0,6.8,273
2025-02-15T21:30,4.0,0.00,30,0.0,0.0,7.2,273
2025-02-15T21:45,4.1,0.00,29,0.0,0.0,7.2,270
2025-02-15T22:00,4.2,0.00,28,0.0,0.0,7.2,270
2025-02-15T22:15,4.1,0.00,28,0.0,0.0,7.2,267
2025-02-15T22:30,4.1,0.00,28,0.0,0.0,6.8,267
2025-02-15T22:45,4.0,0.00,29,0.0,0.0,6.5,264
2025-02-15T23:00,3.9,0.00,29,0.0,0.0,6.5,264
2025-02-15T23:15,4.0,0.00,28,0.0,0.0,6.5,264
2025-02-15T23:30,4.0,0.00,28,4.0,13.7,6.5,267
2025-02-15T23:45,4.1,0.00,27,28.0,39.8,6.5,270
2025-02-16T00:00,4.3,0.00,26,61.0,74.7,6.5,270
2025-02-16T00:15,4.6,0.00,26,106.0,122.1,6.1,270
2025-02-16T00:30,4.9,0.00,27,159.0,177.1,6.1,267
2025-02-16T00:45,5.4,0.00,27,212.0,231.0,5.8,263
2025-02-16T01:00,5.9,0.00,27,262.0,281.2,5.9,259
2025-02-16T01:15,6.7,0.00,26,311.0,330.0,6.2,260
2025-02-16T01:30,7.7,0.00,24,359.0,377.6,7.0,258
2025-02-16T01:45,8.6,0.00,22,406.0,424.0,7.7,259
2025-02-16T02:00,9.4,0.00,20,451.0,468.2,8.4,263
2025-02-16T02:15,10.0,0.00,19,493.0,509.2,9.4,268
2025-02-16T02:30,10.6,0.00,18,532.0,547.1,11.2,272
2025-02-16T02:45,11.0,0.00,18,568.0,581.8,12.3,277
2025-02-16T03:00,11.4,0.00,17,601.0,613.4,13.6,281
2025-02-16T03:15,11.8,0.00,16,631.0,641.9,14.1,283
2025-02-16T03:30,12.2,0.00,16,657.0,666.4,14.0,288
2025-02-16T03:45,12.6,0.00,15,679.0,686.7,13.9,291
2025-02-16T04:00,12.9,0.00,15,696.0,702.0,13.9,295
2025-02-16T04:15,13.2,0.00,15,708.0,712.2,14.0,296
2025-02-16T04:30,13.4,0.00,14,717.0,719.4,14.2,297
2025-02-16T04:45,13.6,0.00,14,720.0,720.6,14.0,299
2025-02-16T05:00,13.9,0.00,14,720.0,718.8,14.0,299
2025-02-16T05:15,14.2,0.00,14,715.0,712.0,13.7,300
2025-02-16T05:30,14.4,0.00,13,705.0,700.2,13.4,301
2025-02-16T05:45,14.7,0.00,13,692.0,685.5,12.9,300
2025-02-16T06:00,14.9,0.00,13,675.0,666.8,12.9,300
2025-02-16T06:15,15.1,0.00,13,653.0,643.1,12.9,300
2025-02-16T06:30,15.1,0.00,13,628.0,616.6,13.4,301
2025-02-16T06:45,15.2,0.00,13,598.0,585.1,13.7,300
2025-02-16T07:00,15.2,0.00,13,566.0,551.8,13.7,300
2025-02-16T07:15,15.2,0.00,13,530.0,514.5,13.7,300
2025-02-16T07:30,15.2,0.00,13,490.0,473.5,13.5,299
2025-02-16T07:45,15.2,0.00,13,446.0,428.6,13.2,299
2025-02-16T08:00,15.1,0.00,13,402.0,383.8,13.0,298
2025-02-16T08:15,15.0,0.00,13,354.0,335.3,12.9,297
2025-02-16T08:30,14.9,0.00,13,305.0,286.1,12.9,297
2025-02-16T08:45,14.8,0.00,14,254.0,235.2,12.7,295
2025-02-16T09:00,14.6,0.00,14,204.0,185.6,12.6,294
2025-02-16T09:15,14.3,0.00,15,157.0,139.1,12.1,293
2025-02-16T09:30,14.0,0.00,15,109.0,92.4,11.2,291
2025-02-16T09:45,13.7,0.00,16,65.0,50.5,10.2,288
2025-02-16T10:00,13.3,0.00,17,26.0,15.3,9.3,286
2025-02-16T10:15,12.9,0.00,19,3.0,0.0,8.5,282
2025-02-16T10:30,12.3,0.00,21,0.0,0.0,7.2,276
2025-02-16T10:45,11.8,0.00,23,0.0,0.0,6.1,267
2025-02-16T11:00,11.3,0.00,24,0.0,0.0,5.5,259
2025-02-16T11:15,10.8,0.00,25,0.0,0.0,5.2,254
2025-02-16T11:30,10.4,0.00,25,0.0,0.0,5.0,249
2025-02-16T11:45,10.0,0.00,25,0.0,0.0,4.7,247
2025-02-16T12:00,9.5,0.00,26,0.0,0.0,4.7,247
2025-02-16T12:15,9.1,0.00,27,0.0,0.0,4.7,247
2025-02-16T12:30,8.6,0.00,29,0.0,0.0,4.2,250
2025-02-16T12:45,8.2,0.00,31,0.0,0.0,4.1,255
2025-02-16T13:00,7.7,0.00,33,0.0,0.0,4.0,260
2025-02-16T13:15,7.2,0.00,35,0.0,0.0,4.0,265
2025-02-16T13:30,6.7,0.00,38,0.0,0.0,4.0,275
2025-02-16T13:45,6.1,0.00,40,0.0,0.0,4.1,285
2025-02-16T14:00,5.6,0.00,43,0.0,0.0,4.2,290
2025-02-16T14:15,5.1,0.00,46,0.0,0.0,4.3,294
2025-02-16T14:30,4.7,0.00,49,0.0,0.0,4.5,299
2025-02-16T14:45,4.3,0.00,52,0.0,0.0,4.5,299
2025-02-16T15:00,4.1,0.00,53,0.0,0.0,4.4,305
2025-02-16T15:15,4.1,0.00,53,0.0,0.0,4.1,315
2025-02-16T15:30,4.3,0.00,51,0.0,0.0,3.9,338
2025-02-16T15:45,4.6,0.00,48,0.0,0.0,4.3,355
2025-02-16T16:00,4.8,0.00,46,0.0,0.0,4.7,9
2025-02-16T16:15,5.0,0.00,43,0.0,0.0,4.9,17
2025-02-16T16:30,5.2,0.00,40,0.0,0.0,4.7,23
2025-02-16T16:45,5.3,0.00,37,0.0,0.0,4.8,27
2025-02-16T17:00,5.4,0.00,35,0.0,0.0,4.7,32
2025-02-16T17:15,5.4,0.00,33,0.0,0.0,4.7,32
2025-02-16T17:30,5.4,0.00,31,0.0,0.0,4.7,32
2025-02-16T17:45,5.3,0.00,30,0.0,0.0,4.5,29
2025-02-16T18:00,5.3,0.00,29,0.0,0.0,4.5,29
2025-02-16T18:15,5.2,0.00,29,0.0,0.0,4.3,24
2025-02-16T18:30,5.2,0.00,29,0.0,0.0,4.3,24
2025-02-16T18:45,5.1,0.00,30,0.0,0.0,4.2,20
2025-02-16T19:00,5.0,0.00,30,0.0,0.0,4.2,20
2025-02-16T19:15,5.0,0.00,30,0.0,0.0,3.9,22
2025-02-16T19:30,5.0,0.00,30,0.0,0.0,4.0,27
2025-02-16T19:45,4.9,0.00,30,0.0,0.0,3.9,34
2025-02-16T20:00,4.9,0.00,30,0.0,0.0,3.6,37
2025-02-16T20:15,4.8,0.00,30,0.0,0.0,3.6,37
2025-02-16T20:30,4.7,0.00,31,0.0,0.0,3.3,41
2025-02-16T20:45,4.6,0.00,32,0.0,0.0,3.3,41
2025-02-16T21:00,4.5,0.00,32,0.0,0.0,3.3,41
2025-02-16T21:15,4.4,0.00,32,0.0,0.0,3.3,41
2025-02-16T21:30,4.4,0.00,33,0.0,0.0,3.6,45
2025-02-16T21:45,4.3,0.00,33,0.0,0.0,3.6,45
2025-02-16T22:00,4.2,0.00,33,0.0,0.0,3.6,45
2025-02-16T22:15,4.1,0.00,33,0.0,0.0,3.6,45
2025-02-16T22:30,4.1,0.00,34,0.0,0.0,3.3,41
2025-02-16T22:45,4.0,0.00,35,0.0,0.0,3.1,36
2025-02-16T23:00,3.9,0.00,35,0.0,0.0,3.1,36
2025-02-16T23:15,3.9,0.00,35,0.0,0.0,3.1,36
2025-02-16T23:30,3.8,0.00,35,4.0,12.2,3.4,32
2025-02-16T23:45,3.8,0.00,35,22.0,30.8,3.4,32
2025-02-17T00:00,3.9,0.00,35,46.0,56.0,3.4,32
2025-02-17T00:15,4.0,0.00,35,75.0,86.1,3.4,32
2025-02-17T00:30,4.3,0.00,35,109.0,121.2,3.2,27
2025-02-17T00:45,4.6,0.00,35,145.0,157.8,3.2,27
2025-02-17T01:00,4.9,0.00,34,182.0,195.2,3.4,32
2025-02-17T01:15,5.2,0.00,33,219.0,232.3,4.1,45
2025-02-17T01:30,5.6,0.00,32,256.0,269.2,5.2,56
2025-02-17T01:45,6.1,0.00,30,296.0,309.0,6.6,61
2025-02-17T02:00,6.5,0.00,29,337.0,349.8,7.6,65
2025-02-17T02:15,6.9,0.00,28,379.0,391.4,8.7,66
2025-02-17T02:30,7.3,0.00,28,416.0,427.7,9.4,67
2025-02-17T02:45,7.6,0.00,27,447.0,457.8,9.8,66
2025-02-17T03:00,8.0,0.00,27,469.0,478.6,10.6,66
2025-02-17T03:15,8.4,0.00,26,486.0,494.4,11.1,65
2025-02-17T03:30,8.7,0.00,26,498.0,505.1,12.1,63
2025-02-17T03:45,9.1,0.00,25,511.0,516.8,12.4,60
2025-02-17T04:00,9.4,0.00,25,524.0,528.5,12.7,61
2025-02-17T04:15,9.8,0.00,25,534.0,537.2,12.6,63
2025-02-17T04:30,10.1,0.00,24,537.0,538.8,11.9,65
2025-02-17T04:45,10.4,0.00,24,529.0,529.4,11.5,70
2025-02-17T05:00,10.6,0.00,24,511.0,510.1,11.3,73
2025-02-17T05:15,10.7,0.00,24,487.0,485.0,11.5,76
2025-02-17T05:30,10.7,0.00,23,462.0,458.9,11.9,76
2025-02-17T05:45,10.7,0.00,23,442.0,437.8,12.1,78
2025-02-17T06:00,10.7,0.00,23,423.0,417.9,12.4,80
2025-02-17T06:15,10.8,0.00,23,405.0,398.9,12.7,83
2025-02-17T06:30,11.0,0.00,23,386.0,379.0,12.6,87
2025-02-17T06:45,11.1,0.00,23,364.0,356.2,12.6,90
2025-02-17T07:00,11.2,0.00,23,337.0,328.6,12.6,93
2025-02-17T07:15,11.2,0.00,23,310.0,301.0,12.7,97
2025-02-17T07:30,11.2,0.00,23,285.0,275.4,12.8,100
2025-02-17T07:45,11.2,0.00,24,265.0,254.7,12.6,103
2025-02-17T08:00,11.1,0.00,24,248.0,236.9,12.7,105
2025-02-17T08:15,11.1,0.00,24,232.0,219.9,12.7,105
2025-02-17T08:30,11.0,0.00,24,211.0,198.0,12.7,105
2025-02-17T08:45,10.9,0.00,25,186.0,172.4,12.2,104
2025-02-17T09:00,10.8,0.00,25,161.0,146.6,11.8,102
2025-02-17T09:15,10.7,0.00,26,133.0,118.1,10.9,99
2025-02-17T09:30,10.6,0.00,26,99.0,84.3,10.1,96
2025-02-17T09:45,10.4,0.00,27,61.0,47.7,9.0,92
2025-02-17T10:00,10.2,0.00,28,26.0,15.8,7.9,87
2025-02-17T10:15,9.9,0.00,29,3.0,0.0,6.9,84
2025-02-17T10:30,9.5,0.00,31,0.0,0.0,5.5,79
2025-02-17T10:45,9.1,0.00,33,0.0,0.0,4.5,76
2025-02-17T11:00,8.7,0.00,34,0.0,0.0,3.9,68
2025-02-17T11:15,8.4,0.00,35,0.0,0.0,3.7,61
2025-02-17T11:30,8.1,0.00,35,0.0,0.0,4.4,55
2025-02-17T11:45,7.8,0.00,35,0.0,0.0,4.6,51
2025-02-17T12:00,7.5,0.00,36,0.0,0.0,4.8,48
2025-02-17T12:15,7.2,0.00,37,0.0,0.0,4.8,42
2025-02-17T12:30,6.9,0.00,38,0.0,0.0,4.9,36
2025-02-17T12:45,6.6,0.00,40,0.0,0.0,4.7,32
2025-02-17T13:00,6.3,0.00,41,0.0,0.0,4.8,27
2025-02-17T13:15,6.0,0.00,42,0.0,0.0,5.0,21
2025-02-17T13:30,5.8,0.00,43,0.0,0.0,5.4,20
2025-02-17T13:45,5.5,0.00,43,0.0,0.0,5.2,16
2025-02-17T14:00,5.3,0.00,44,0.0,0.0,5.6,15
2025-02-17T14:15,5.2,0.00,45,0.0,0.0,5.6,15
2025-02-17T14:30,5.0,0.00,45,0.0,0.0,5.5,11
2025-02-17T14:45,4.9,0.00,45,0.0,0.0,5.5,11
2025-02-17T15:00,4.8,0.00,46,0.0,0.0,5.4,8
2025-02-17T15:15,4.6,0.00,47,0.0,0.0,5.1,4
2025-02-17T15:30,4.5,0.00,48,0.0,0.0,5.1,4
2025-02-17T15:45,4.4,0.00,48,0.0,0.0,4.7,360
2025-02-17T16:00,4.3,0.00,49,0.0,0.0,4.3,355
2025-02-17T16:15,4.2,0.00,50,0.0,0.0,4.0,350
2025-02-17T16:30,4.0,0.00,50,0.0,0.0,3.8,343
2025-02-17T16:45,3.9,0.00,51,0.0,0.0,3.8,343
2025-02-17T17:00,3.8,0.00,51,0.0,0.0,3.5,336
2025-02-17T17:15,3.7,0.00,51,0.0,0.0,3.5,336
2025-02-17T17:30,3.7,0.00,50,0.0,0.0,3.5,336
2025-02-17T17:45,3.6,0.00,49,0.0,0.0,3.5,336
2025-02-17T18:00,3.5,0.00,49,0.0,0.0,3.5,336
2025-02-17T18:15,3.4,0.00,49,0.0,0.0,3.7,331
2025-02-17T18:30,3.3,0.00,50,0.0,0.0,3.4,328
2025-02-17T18:45,3.2,0.00,50,0.0,0.0,3.6,323
2025-02-17T19:00,3.1,0.00,51,0.0,0.0,3.6,315
2025-02-17T19:15,2.9,0.00,52,0.0,0.0,3.6,307
2025-02-17T19:30,2.6,0.00,53,0.0,0.0,3.6,307
2025-02-17T19:45,2.3,0.00,54,0.0,0.0,3.7,299
2025-02-17T20:00,2.1,0.00,55,0.0,0.0,3.7,299
2025-02-17T20:15,1.8,0.00,56,0.0,0.0,3.7,299
2025-02-17T20:30,1.6,0.00,58,0.0,0.0,3.7,299
2025-02-17T20:45,1.3,0.00,59,0.0,0.0,3.7,299
2025-02-17T21:00,1.1,0.00,60,0.0,0.0,3.7,299
2025-02-17T21:15,0.9,0.00,61,0.0,0.0,3.7,299
2025-02-17T21:30,0.7,0.00,62,0.0,0.0,3.9,304
2025-02-17T21:45,0.6,0.00,62,0.0,0.0,4.4,305
2025-02-17T22:00,0.4,0.00,63,0.0,0.0,4.4,305
2025-02-17T22:15,0.3,0.00,64,0.0,0.0,4.4,305
2025-02-17T22:30,0.2,0.00,64,0.0,0.0,4.5,299
2025-02-17T22:45,0.0,0.00,65,0.0,0.0,4.3,294
2025-02-17T23:00,-0.0,0.00,65,0.0,0.0,4.3,294
2025-02-17T23:15,-0.1,0.00,65,0.0,0.0,4.3,294
2025-02-17T23:30,-0.1,0.00,64,7.0,18.1,4.5,299
2025-02-17T23:45,-0.1,0.00,63,29.0,39.9,4.7,302
2025-02-18T00:00,0.1,0.00,62,61.0,73.9,4.7,302
2025-02-18T00:15,0.4,0.00,61,103.0,118.0,4.7,302
2025-02-18T00:30,0.8,0.00,61,154.0,170.9,4.5,299
2025-02-18T00:45,1.4,0.00,59,205.0,222.9,4.5,299
2025-02-18T01:00,2.0,0.00,57,253.0,271.1,4.3,294
2025-02-18T01:15,2.9,0.00,53,299.0,316.9,3.9,292
2025-02-18T01:30,4.0,0.00,48,345.0,362.6,3.1,291
2025-02-18T01:45,5.1,0.00,42,391.0,408.1,2.2,279
2025-02-18T02:00,6.0,0.00,38,436.0,452.4,1.4,270
2025-02-18T02:15,6.7,0.00,35,479.0,494.5,1.1,252
2025-02-18T02:30,7.2,0.00,33,516.0,530.4,0.8,207
2025-02-18T02:45,7.7,0.00,31,550.0,563.2,0.7,180
2025-02-18T03:00,8.2,0.00,30,577.0,588.8,1.1,162
2025-02-18T03:15,8.7,0.00,29,597.0,607.2,1.1,162
2025-02-18T03:30,9.1,0.00,29,611.0,619.6,1.6,153
2025-02-18T03:45,9.5,0.00,28,617.0,623.9,1.6,153
2025-02-18T04:00,9.9,0.00,28,612.0,617.2,1.6,153
2025-02-18T04:15,10.2,0.00,28,601.0,604.5,1.5,135
2025-02-18T04:30,10.5,0.00,27,586.0,587.9,1.6,117
2025-02-18T04:45,10.8,0.00,27,571.0,571.5,2.2,99
2025-02-18T05:00,11.0,0.00,27,553.0,552.1,2.5,98
2025-02-18T05:15,11.3,0.00,27,535.0,532.8,2.9,97
2025-02-18T05:30,11.6,0.00,27,515.0,511.5,3.3,103
2025-02-18T05:45,11.9,0.00,28,496.0,491.4,3.4,108
2025-02-18T06:00,12.1,0.00,28,480.0,474.2,3.9,112
2025-02-18T06:15,12.3,0.00,28,462.0,455.1,4.3,114
2025-02-18T06:30,12.4,0.00,28,442.0,434.0,4.8,117
2025-02-18T06:45,12.5,0.00,28,414.0,405.2,5.3,118
2025-02-18T07:00,12.6,0.00,28,381.0,371.5,6.1,118
2025-02-18T07:15,12.6,0.00,28,346.0,336.0,6.8,115
2025-02-18T07:30,12.6,0.00,28,309.0,298.7,7.4,113
2025-02-18T07:45,12.6,0.00,29,272.0,261.5,8.1,111
2025-02-18T08:00,12.5,0.00,29,234.0,223.6,8.8,109
2025-02-18T08:15,12.4,0.00,29,196.0,185.8,9.4,108
2025-02-18T08:30,12.3,0.00,30,162.0,152.1,9.7,105
2025-02-18T08:45,12.2,0.00,30,135.0,125.2,10.0,103
2025-02-18T09:00,12.0,0.00,31,112.0,102.1,10.2,100
2025-02-18T09:15,11.8,0.00,32,91.0,80.9,10.5,96
2025-02-18T09:30,11.6,0.00,32,66.0,56.4,10.4,92
2025-02-18T09:45,11.4,0.00,33,41.0,32.3,10.5,86
2025-02-18T10:00,11.1,0.00,34,19.0,11.9,10.5,82
2025-02-18T10:15,10.8,0.00,35,3.0,0.0,10.7,78
2025-02-18T10:30,10.4,0.00,37,0.0,0.0,10.4,76
2025-02-18T10:45,10.0,0.00,38,0.0,0.0,10.6,72
2025-02-18T11:00,9.7,0.00,39,0.0,0.0,11.2,69
2025-02-18T11:15,9.3,0.00,38,0.0,0.0,12.6,66
2025-02-18T11:30,9.0,0.00,37,0.0,0.0,14.3,65
2025-02-18T11:45,8.6,0.00,35,0.0,0.0,16.1,63
2025-02-18T12:00,8.3,0.00,33,0.0,0.0,17.4,63
2025-02-18T12:15,8.0,0.00,31,0.0,0.0,18.0,61
2025-02-18T12:30,7.7,0.00,30,0.0,0.0,18.7,60
2025-02-18T12:45,7.5,0.00,28,0.0,0.0,18.9,59
2025-02-18T13:00,7.2,0.00,27,0.0,0.0,19.1,58
2025-02-18T13:15,7.0,0.00,27,0.0,0.0,19.1,58
2025-02-18T13:30,6.7,0.00,27,0.0,0.0,18.8,58
2025-02-18T13:45,6.5,0.00,28,0.0,0.0,18.8,58
2025-02-18T14:00,6.3,0.00,28,0.0,0.0,18.5,57
2025-02-18T14:15,6.2,0.00,28,0.0,0.0,18.5,57
2025-02-18T14:30,6.0,0.00,29,0.0,0.0,18.2,56
2025-02-18T14:45,5.9,0.00,29,0.0,0.0,18.2,56
2025-02-18T15:00,5.7,0.00,29,0.0,0.0,17.9,56
2025-02-18T15:15,5.6,0.00,29,0.0,0.0,17.4,56
2025-02-18T15:30,5.5,0.00,29,0.0,0.0,17.4,56
2025-02-18T15:45,5.4,0.00,30,0.0,0.0,16.9,56
2025-02-18T16:00,5.3,0.00,30,0.0,0.0,16.4,57
2025-02-18T16:15,5.2,0.00,31,0.0,0.0,15.6,56
2025-02-18T16:30,5.0,0.00,31,0.0,0.0,14.8,56
2025-02-18T16:45,4.9,0.00,32,0.0,0.0,13.7,55
2025-02-18T17:00,4.8,0.00,32,0.0,0.0,12.9,54
2025-02-18T17:15,4.7,0.00,32,0.0,0.0,12.6,53
2025-02-18T17:30,4.6,0.00,32,0.0,0.0,12.1,53
2025-02-18T17:45,4.6,0.00,31,0.0,0.0,11.8,52
2025-02-18T18:00,4.5,0.00,31,0.0,0.0,11.5,51
2025-02-18T18:15,4.4,0.00,31,0.0,0.0,11.0,52
2025-02-18T18:30,4.3,0.00,31,0.0,0.0,11.0,52
2025-02-18T18:45,4.2,0.00,32,0.0,0.0,10.8,53
2025-02-18T19:00,4.1,0.00,32,0.0,0.0,10.6,55
2025-02-18T19:15,4.1,0.00,32,0.0,0.0,10.4,56
2025-02-18T19:30,4.1,0.00,32,0.0,0.0,10.7,57
2025-02-18T19:45,4.1,0.00,32,0.0,0.0,10.7,57
2025-02-18T20:00,4.1,0.00,32,0.0,0.0,10.5,59
2025-02-18T20:15,4.1,0.00,32,0.0,0.0,10.3,61
2025-02-18T20:30,4.1,0.00,32,0.0,0.0,10.1,63
